1442984100,Wed Sep 23 06:55:00 CEST 2015,202,2,2,2
1442984160,Wed Sep 23 06:56:00 CEST 2015,211,2,2,2
1442984220,Wed Sep 23 06:57:00 CEST 2015,211,2,2,2
1442984280,Wed Sep 23 06:58:00 CEST 2015,211,2,2,2
1442984340,Wed Sep 23 06:59:00 CEST 2015,210,2,2,2
1442984400,Wed Sep 23 07:00:00 CEST 2015,207,2,2,2
1442984460,Wed Sep 23 07:01:00 CEST 2015,203,2,2,2
1442984520,Wed Sep 23 07:02:00 CEST 2015,202,2,2,2
1442984580,Wed Sep 23 07:03:00 CEST 2015,201,2,2,2
1442984640,Wed Sep 23 07:04:00 CEST 2015,199,2,2,2
1442984700,Wed Sep 23 07:05:00 CEST 2015,199,2,2,2
1442984760,Wed Sep 23 07:06:00 CEST 2015,202,2,2,2
1442984820,Wed Sep 23 07:07:00 CEST 2015,202,2,2,2
1442984880,Wed Sep 23 07:08:00 CEST 2015,203,2,2,2
1442984940,Wed Sep 23 07:09:00 CEST 2015,204,2,2,2
1442985000,Wed Sep 23 07:10:00 CEST 2015,199,2,2,2
1442985060,Wed Sep 23 07:11:00 CEST 2015,198,2,2,2
1442985120,Wed Sep 23 07:12:00 CEST 2015,187,2,2,2
1442985180,Wed Sep 23 07:13:00 CEST 2015,190,2,2,2
1442985240,Wed Sep 23 07:14:00 CEST 2015,191,2,2,2
1442985300,Wed Sep 23 07:15:00 CEST 2015,190,2,2,2
1442985360,Wed Sep 23 07:16:00 CEST 2015,189,2,2,2
1442985420,Wed Sep 23 07:17:00 CEST 2015,189,2,2,2
1442985480,Wed Sep 23 07:18:00 CEST 2015,188,2,2,2
1442985540,Wed Sep 23 07:19:00 CEST 2015,190,2,2,2
1442985600,Wed Sep 23 07:20:00 CEST 2015,191,2,2,2
1442985660,Wed Sep 23 07:21:00 CEST 2015,188,2,2,2
1442985720,Wed Sep 23 07:22:00 CEST 2015,190,2,2,2
1442985780,Wed Sep 23 07:23:00 CEST 2015,202,2,2,2
1442985840,Wed Sep 23 07:24:00 CEST 2015,211,2,2,2
